mti,processingCode,transactionAmount,dateTimeTransaction,cardholderBillingConversionRate,stan,timeLocalTransaction,dateLocalTransaction,expiryDate,conversionDate,merchantCategoryCode,posEntryMode,acquiringInstitutionCode,forwardingInstitutionCode,rrn,cardAcceptorTerminalId,cardAcceptorId,cardAcceptorNameLocation,cardBalance,additionalData48,transactionCurrencyCode,cardholderBillingCurrencyCode,posDataCode,originalDataElement,channel,encryptedPan,network,dcc,kitNo,factorOfAuthorization,authenticationScore,contactless,international,preValidated,enhancedLimitWhiteListing,transactionOrigin,transactionType,isExternalAuth,encryptedHexCardNo,isTokenized,entityId,moneySendTxn,mcRefundTxn,mpqrtxn,authorisationStatus,latitude,longitude
0100,000000,279871.49,2024-04-05 22:47:14,61000000,31823,12:34:05,2003-04-29,12/26,2014-03-03,7029,810,55919,119001,103372878,3172321,75374091,Delacruz Inc,162717.99,T,840,840,6.19551972659487E+017,4.98158644583804E+023,ECOM,eda2fd1d806b24db5436d8e9751373f0b36fd6a4434519de6260fcffede2d20b,MASTER,FALSE,3013712974,2,92,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,5b1f8657dab0480de8420a0e9a6cc6d0c83c55387c19fb531a97d3c8304186aa,FALSE,95aa6db5-659a-435c-8249-a5d32f7ed318,FALSE,FALSE,FALSE,TRUE,-65.9017235,-100.089342
0100,000000,273212.26,2024-04-06 02:25:45,61000000,94724,20:38:02,2019-02-04,03/34,2012-08-26,3903,810,840296,937189,5146191273,5360792,6987104,Compton Ltd,156229.72,T,840,840,9.72981772868594E+016,8.0202419870919E+023,ECOM,aaeed76fc4780029768f71fc55130e41aabbcbf85767b2cfb3c00841e9da1e3f,MASTER,FALSE,5378689687,3,12,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,c3db5aba0925daa8119b794ac3e2ff7a4cf1993b896d7098aed5bcae7ef43756,FALSE,8ae3751e-fa75-4b52-927e-aa9785a1a392,FALSE,FALSE,FALSE,TRUE,-35.444180,122.977148
0100,000000,181653.22,2024-04-05 22:06:55,61000000,22912,00:53:22,2018-08-19,09/28,1991-01-15,739,810,621737,946580,6662519155,2424051,66189757,Richardson Inc,151691.54,T,840,840,7.32788576644783E+017,3.48886145540594E+023,ECOM,a43819b3a1f8a1de307622007a759f07c46ea8a0ac8ca8c480805fcf0d7deb2f,MASTER,FALSE,4553674924,2,47,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,5e621f84aef0f60d243bf19d3978a242c13a13fcf4afeb464bb67544b3b00275,FALSE,20eca445-4519-4c00-97d7-5fd2039ee937,FALSE,FALSE,FALSE,TRUE,47.2024055,5.429216
0100,000000,116556.20,2024-04-06 00:15:59,61000000,95444,19:25:59,1973-05-01,05/33,2003-12-20,8468,810,873476,946956,9195407568,4983066,24468771,"Mcmahon, Schultz and May",352106.45,T,840,840,5.1203062800288E+016,4.52870672504931E+022,ECOM,2c7775fde257de69dde56519cce65736ee0e8c48554f0485acdf7482930d5ffd,MASTER,FALSE,2720141340,5,65,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,64be74c7af9e9711b2d1ae8ea9ddc26890263ecc36d6c5e72ad8e08e80778333,FALSE,67d43b27-3c1e-4b41-9cc5-9cff7fab1dea,FALSE,FALSE,FALSE,TRUE,1.5668475,66.007402
0100,000000,26262.08,2024-04-06 06:52:28,61000000,93722,15:52:50,1994-08-28,04/28,1995-04-21,274,810,925253,317641,5882949693,8564869,18882581,"Todd, Bond and Dunn",390656.53,T,840,840,7.20718254091332E+017,4.98836157863227E+023,ECOM,e82d9dad1a0ce8e7e03988cac9ec39c850646b5d2df6b893deba00912b6a6f6d,MASTER,FALSE,678272216,5,35,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,88839895546f54afcfac3133c6ef06d4f61ac9307d2eebc118ce1df25674f124,FALSE,5052401f-f2eb-40d6-a39e-c006fdc9f83f,FALSE,FALSE,FALSE,TRUE,45.9169055,78.962754
0100,000000,55722.38,2024-04-05 21:11:13,61000000,3481,05:39:34,1973-08-11,01/29,1979-01-22,4185,810,632022,769858,2820459924,899816,21140664,Dyer PLC,439060.78,T,840,840,4.22768871920351E+017,2.32611483640492E+023,ECOM,c1bad812a2e16f5ef72c811b8da66fc6503d3b5d82e6e0ac4b4eb203297906ba,MASTER,FALSE,1925657887,4,15,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,ad0170670b2558e0e5212a302101290a755a8e352303a8c21eb4cb29d8e3e832,FALSE,4487a325-cb63-4eb6-96c1-3f06db5ab767,FALSE,FALSE,FALSE,TRUE,49.4571895,-5.088628
0100,000000,145642.20,2024-04-06 03:36:45,61000000,38367,22:39:24,1977-03-03,08/26,2014-07-11,9048,810,471861,302943,2793584424,2393121,29354003,"Saunders, Williams and Franco",295496.53,T,840,840,2.70806828618535E+017,6.63171389445554E+023,ECOM,535b623c9b9358cbcf1c2d4c74a21b47b0cb3b10c7b1ecacd03b565d2ef20e40,MASTER,FALSE,1717531435,1,78,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,93df1ab733b94daa39c3f60fec7f40436f5d43ea5ac9ae83d3b7387b96feb918,FALSE,32c8052e-e7ed-4fd6-a1e1-25e19a0bf7b2,FALSE,FALSE,FALSE,TRUE,-55.4989885,-47.193158
0100,000000,58701.23,2024-04-06 04:27:19,61000000,72590,18:54:17,1972-01-17,07/26,1980-12-02,3225,810,839850,987058,7052179483,4385024,66152333,Mata Group,402516.99,T,840,840,1.03077334563883E+017,3.31600408336345E+023,ECOM,4975052ab4cfdf844e5de7c02ac918424ded656c2f42ab402d9b06d8be1abc46,MASTER,FALSE,8904344402,4,100,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,db96d991254cef8ef2530282630e3f4e2d7ce0ebbf529ec5ff519410c1ad68f6,FALSE,9c76dd36-524b-4d9f-9ea9-1782b107200b,FALSE,FALSE,FALSE,TRUE,-36.030693,-59.167605
0100,000000,59597.58,2024-04-06 05:10:36,61000000,20672,20:57:06,2003-03-30,10/29,1999-11-29,8793,810,137187,295961,9571385920,727538,53646992,"Sheppard, Hall and Williams",320071.91,T,840,840,1.21032124764397E+016,1.99612536750488E+023,ECOM,ad56c9cca93fb04fdf5e6878443610ec9a61a991941e01ca05e33b05f498f43a,MASTER,FALSE,2444730208,1,49,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,5c6fc36b5ba7ba3568571877ff66295ef06d391f3f8fe17f3b4f4ab5edeb7626,FALSE,8f003615-d8ee-4850-97c2-1a21095c1bf0,FALSE,FALSE,FALSE,TRUE,-77.9396605,-129.723764
0100,000000,214027.03,2024-04-05 22:03:10,61000000,14473,05:34:22,2016-08-23,11/25,2010-04-06,3577,810,537542,628816,2946496621,8240092,83589364,Williams-Deleon,139419.09,T,840,840,3.07252864753024E+017,8.9958762762202E+023,ECOM,d3e2380ccc6d61ef553a883e57458264b69b175e6aaecff13430ad94a45b6fc1,MASTER,FALSE,8801518158,1,7,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,1d71c0caccaa7b40010684a66b60d9d067428fdf9fc8257c870d48fb26a3a90f,FALSE,81958085-35ad-4966-9106-871ae1b72fb9,FALSE,FALSE,FALSE,TRUE,-76.2635285,-167.969747
0100,000000,217355.49,2024-04-05 22:19:45,61000000,68987,10:36:36,2019-04-04,06/30,1970-04-01,1972,810,845631,557558,5372352871,8461585,37568810,"Rosario, Rodriguez and Holder",118907.80,T,840,840,6.85031551484758E+017,2.89656623918643E+022,ECOM,db318bcc4ccdcf518299098074ee00d4cf509c81f1a2053c8ddade2764ab5ea4,MASTER,FALSE,6391027624,3,17,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,60f08375d5e486f9d361247321ac62b5bc38e8cec7e023f62867d74fa35249ac,FALSE,feec8fe1-de55-4005-af71-527304271c85,FALSE,FALSE,FALSE,TRUE,-70.4922095,28.881895
0100,000000,20314.69,2024-04-06 05:45:49,61000000,92014,22:12:26,2020-02-02,10/31,2019-03-22,6511,810,394831,991359,1387301203,7922982,86016174,Landry and Sons,315813.83,T,840,840,5.47957045138901E+017,4.7367625728173E+022,ECOM,9532fe0dd587b837d9945d594033d1f5e1657aa8ed8514c4a7ed5e3b8993fc7f,MASTER,FALSE,3057567942,5,58,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,03faa1c3795cddbf069ec994e65bd7403cf518c75b11a45903b256d16a323954,FALSE,ae958ea7-af2d-4241-9425-420f62e3a419,FALSE,FALSE,FALSE,TRUE,29.2421325,151.330914
0100,000000,256589.68,2024-04-06 00:55:22,61000000,68766,12:06:34,2020-09-18,08/30,1985-11-09,2150,810,653759,715274,9357762714,3900865,58533617,Rhodes-Roth,116233.31,T,840,840,3.24679728480783E+017,3.67947277836625E+023,ECOM,9e4908b373e9881de223c37658531c655c863c65a831987b482671b792630216,MASTER,FALSE,8268044829,1,63,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,ec7dd75159c91c795b72b7421828b80042351551b0e979b5a976280aa1af7c3c,FALSE,457efc0c-459d-42ec-aab0-32c03f788503,FALSE,FALSE,FALSE,TRUE,51.533518,94.489925
0100,000000,158192.70,2024-04-05 21:11:39,61000000,53784,06:17:09,1980-07-16,02/33,2010-10-10,7819,810,894842,849127,800683346,6559809,6745083,Phillips-Trevino,182570.92,T,840,840,7.20165054524521E+016,2.13280021295615E+023,ECOM,607aaab6cf019082e5653ed62d7279228f3a674820b0d23009abe8594d74b039,MASTER,FALSE,4855261008,1,4,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,2ad99004040075033a8938a9edd33a8b4c6bc22e8cb66ed7dbae97d30ef53668,FALSE,26fea123-90b7-48ef-af9e-26b8efea5ddc,FALSE,FALSE,FALSE,TRUE,42.9766595,19.580092
0100,000000,29371.19,2024-04-05 21:17:19,61000000,77364,02:58:55,1978-10-31,11/26,1977-05-20,1691,810,589647,484806,8831700892,3762583,49937692,"Fernandez, Dixon and Parker",301183.16,T,840,840,6.15426643984836E+017,1.8912769000437E+023,ECOM,1bc21947ff59e70eae2c02d21e3e5cf56e27d64d36f96c1508fb9030a1829de6,MASTER,FALSE,8145009203,5,11,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,02ee8ec39af10ed8a7f524a51b40cec5643f9fee98ebd5f1dff8e016b5cc6116,FALSE,1e081b9a-2592-48f4-9662-77097e412be1,FALSE,FALSE,FALSE,TRUE,-40.273496,-101.955181
0100,000000,104179.91,2024-04-05 22:18:37,61000000,305,23:17:35,1973-05-31,02/26,1991-01-12,3004,810,716126,946053,8822449582,3372152,23045806,Martinez Ltd,347247.58,T,840,840,8.75703533382824E+017,5.38376700493133E+023,ECOM,f1db895bd70f2f50e4d9ed5bdaed9cfc1f4716caee298080cb2133b98eec21ba,MASTER,FALSE,8835043520,3,69,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,28a5350645881127605647d3e5791de05849bcfd4e52627047ab98ca56ff6c9e,FALSE,3a67b718-a05c-47bb-9f36-d75598a4310e,FALSE,FALSE,FALSE,TRUE,54.695990,111.780258
0100,000000,163413.63,2024-04-06 00:21:52,61000000,82593,17:00:14,2013-07-21,07/25,1999-03-03,1645,810,620530,170338,1564160959,7984527,19291865,Smith-Green,248825.44,T,840,840,7.08510390152666E+017,4.7982421397327E+022,ECOM,2467acc0b2f49bc0ff5a1bbfa173a6c8b2b1147bfcfeea164e8c83757139b086,MASTER,FALSE,338042779,1,95,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,c1fafedf6bf347037fa39889f8ff7738e44ab4f27002b3e6995dda659a02923d,FALSE,eb981f0c-9b6a-43c9-a5a7-47a62ccef581,FALSE,FALSE,FALSE,TRUE,-54.137140,-165.568637
0100,000000,93705.58,2024-04-06 03:33:20,61000000,76738,02:16:48,1991-10-22,02/26,1993-09-17,565,810,669551,131299,5863687530,3651073,4314087,Miller Group,331394.07,T,840,840,2.19249672916913E+017,4.12284519598844E+023,ECOM,9f5b135d9671a915e89c9de8d5756e04022670cd568c8995df15dd4547314898,MASTER,FALSE,7742543648,3,20,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,85e1441b1953f49aaa3f7d3c85f11f6503aa243a01be75cd33644c282f686dee,FALSE,983abc61-cffc-4219-b055-055ebe70c4d6,FALSE,FALSE,FALSE,TRUE,-84.9395835,-72.166318
0100,000000,9919.57,2024-04-05 22:33:36,61000000,77806,16:45:20,1987-12-30,10/32,2020-03-12,9392,810,837992,268438,4163970741,8240796,49277027,Freeman and Sons,303316.68,T,840,840,6.61031560125908E+017,5.80678396129015E+023,ECOM,67b6e35d8016d10d60505d2d49b45ae530cfe6032bbe919d77d84dc90527ca85,MASTER,FALSE,341648694,5,76,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,14524bb8df13caf929771e9baecf6158030d5771fa51faea3f9b8ca2098ba6a9,FALSE,dadb1b5e-94c4-4fb5-b191-034917636b50,FALSE,FALSE,FALSE,TRUE,-15.3468855,8.559640
0100,000000,110209.66,2024-04-06 03:28:13,61000000,78919,11:20:35,1995-05-12,04/32,1989-11-24,3935,810,111986,304087,3711060631,6992855,62569240,"Porter, Garcia and Briggs",380722.11,T,840,840,4.73928946603255E+017,5.72754471280143E+023,ECOM,7f2028cf1146e40d0bb0a5d3ef95f293902f5880c72af541bc5e8e505c5433c3,MASTER,FALSE,8857439052,5,93,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,de37fb0cf2e6505aff455199fd36df816a3bd0db9bce55c7ea27b6b05010a315,FALSE,725ae19d-c2d1-43d6-9ff6-89e80e4f56f9,FALSE,FALSE,FALSE,TRUE,-68.9155395,138.029273
0100,000000,129509.32,2024-04-06 03:15:17,61000000,93734,09:42:16,2018-11-06,07/26,2003-01-07,7455,810,16403,593332,9912042416,1981693,74369454,Haas-Willis,252524.16,T,840,840,2.27269155690261E+017,9.77037323574018E+023,ECOM,2660d83d2ec1c345f4f87dc68db4f19335448e58ee3b5670c9bbead46aae8fc9,MASTER,FALSE,1273509023,1,72,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,392df121ea2b52e07ef1f256902ba99c74512c763248c4d781a7e97974c78582,FALSE,bf810fd5-e8c6-4873-a2e8-e8ff1d72676f,FALSE,FALSE,FALSE,TRUE,63.8800975,-122.235364
0100,000000,3422.37,2024-04-05 23:50:51,61000000,75868,23:15:56,2019-09-18,08/27,1971-03-27,5274,810,667434,484066,3592808490,2274088,88355379,Sharp LLC,408524.60,T,840,840,9.10363993652632E+017,2.87980376863759E+023,ECOM,ed33d56a0859742d38359832699a160d265b77c30fe2247b433e9a7fc6febac6,MASTER,FALSE,2985985411,4,87,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,3abc0610fd2b811b069b4e8b6246035937b133d1426b7eb2fc4160ff321a39d6,FALSE,dd747abe-ac0b-4567-848b-9c6333c4f2e8,FALSE,FALSE,FALSE,TRUE,-16.5944395,-165.146974
0100,000000,49976.27,2024-04-06 00:02:26,61000000,76605,14:10:01,1997-03-04,07/29,2018-11-26,8388,810,440662,506546,9583023265,4081993,63331540,"Mann, Smith and Mercer",298603.47,T,840,840,4.51157472138072E+017,5.23081419181015E+022,ECOM,9899f9d10c6809c31c1f400d4fc361384560d2e1d0f9bf36b23fac4e03e5c506,MASTER,FALSE,7924477992,1,4,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,f93e1ce7c535c98a2d4e8bce1072822ce920292882c2005093db01fd24a2e441,FALSE,dde0958c-1a80-472e-b2cc-9d303c7664bc,FALSE,FALSE,FALSE,TRUE,88.681232,-66.991860
0100,000000,87728.67,2024-04-06 05:46:38,61000000,34762,20:45:03,2011-01-29,02/32,1996-04-18,6967,810,323644,354463,2144320905,5809038,86742792,Hendrix Inc,246560.00,T,840,840,7.88413851265329E+017,7.82329302881145E+023,ECOM,6b87b4824a5fe53d32fefd2ebd96e1825b6244dd5d03e23dd58bec5c1a061516,MASTER,FALSE,7237175687,1,23,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,f6504ad7d83c14ec21cd40aedd9d075d9a940f6f4e08045f4e880f3a5efa9041,FALSE,5aaff374-1432-41f9-a029-f2501c247df4,FALSE,FALSE,FALSE,TRUE,45.473048,19.653077
0100,000000,45562.26,2024-04-06 05:18:48,61000000,74382,12:31:18,1988-11-24,12/26,1977-12-01,3415,810,953602,191483,6532248458,6349454,20125082,"Ray, Bennett and Hobbs",272739.47,T,840,840,7.24365895204124E+017,9.64413265063591E+023,ECOM,8a340aa029a66b6f48b992f145d2c94f986b2fba110e7ff6292b9cf585a89fba,MASTER,FALSE,4688899045,1,85,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,b0b4c21a0af93f5cf77934677d0347d186765a22c80b8bb61fcbbeae2b10d47d,FALSE,9d00cb6c-8a30-4316-9aea-3924e049879b,FALSE,FALSE,FALSE,TRUE,4.252039,88.246703
0100,000000,59024.70,2024-04-05 21:26:33,61000000,24993,21:37:20,1975-07-28,02/27,2010-10-24,3091,810,316095,775709,6268506752,5825160,62133667,Harvey-Wiley,346089.59,T,840,840,8.98960408449494E+017,2.8768191365971E+023,ECOM,d2369e7888d5ae369cd565b1c22b58cc37f5a6927f1a62aaa48a62488fbd4d53,MASTER,FALSE,7592482632,5,77,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,d0e8d7d0b4336b84602dfb9d997ca9cb4c0b691e2464279c6a70a9c7a666315e,FALSE,3434fe5c-bd70-4abf-b63f-3d0606bd417f,FALSE,FALSE,FALSE,TRUE,-64.7497425,163.793946
0100,000000,129636.74,2024-04-06 02:06:33,61000000,64117,09:59:56,2018-11-11,11/30,2005-09-13,1198,810,210102,736379,507073211,6366024,92928130,Johnson-Rodriguez,327018.87,T,840,840,9.27657694027098E+017,2.72789818617737E+022,ECOM,b3966d10197fc00021669a8a565842fcae12e713bed5b57527dc6a627911c14d,MASTER,FALSE,1921505946,4,51,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,def71c3a33649e9666db992e69c51411ab1413c38f777ddb124f8ca2ca6c3f55,FALSE,804b3290-a3ae-407a-86d1-79460a655908,FALSE,FALSE,FALSE,TRUE,35.476298,-96.574617
0100,000000,175713.73,2024-04-05 22:59:39,61000000,62416,15:00:32,2022-09-30,05/30,1970-09-16,2370,810,477716,255423,7992596128,1904341,41863368,Lewis PLC,257867.62,T,840,840,8.37621951204523E+017,3.86254307943226E+023,ECOM,eccd1c073ac4e75cca0343701ea8673984a5c4ddc2dd12713ec30865ebef1a1d,MASTER,FALSE,5091914253,1,21,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,fd44cda30958a7197bb89c588d6deb89611fe1cd1bf1b19e9b958cd5ad500cb3,FALSE,92d4441c-493d-408d-8fc6-6fc2a983bb1f,FALSE,FALSE,FALSE,TRUE,46.9531495,-117.257667
0100,000000,198692.77,2024-04-06 05:53:55,61000000,73228,03:28:45,1998-07-04,03/28,1983-02-09,3248,810,578786,772651,1006591993,1665951,79442636,"Hunt, Shah and Strickland",227577.29,T,840,840,3.99336647170504E+017,6.59610598734562E+023,ECOM,6f84df89b10efc6a0839422bd489dce30502fbf89d9ef490ea0ffa963f14d0ca,MASTER,FALSE,3136457613,2,79,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,011e4ea936fe73959e38aae72a252817e0dbeca7e2680b3029ea415b1da41fe8,FALSE,d8424da5-4297-44a6-884c-52cd7266618c,FALSE,FALSE,FALSE,TRUE,-30.6630425,-41.916720
0100,000000,232060.26,2024-04-06 03:04:29,61000000,75745,15:48:23,2021-12-01,07/31,1995-05-29,9811,810,469552,73283,9352996072,9083937,7131668,Pruitt LLC,134606.37,T,840,840,4.15746621646593E+017,5.0647908029241E+023,ECOM,1684e2d9b1c6a4626dd5a0c0d981372e555c3e64d8bd48fcee8d50e30d523959,MASTER,FALSE,5832686464,1,35,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,7380203bfd56620fa8fc992c83d52c46cb202a0a54ac2182fd9f8eb476c16bab,FALSE,41d360d2-b0bd-4e61-902e-9141b79ee42e,FALSE,FALSE,FALSE,TRUE,-14.3349195,-70.672354
0100,000000,102714.80,2024-04-05 22:59:37,61000000,32159,17:08:35,1995-11-20,02/33,2020-03-19,4587,810,72663,981134,504664044,8324406,86573967,Torres Inc,308415.88,T,840,840,2.93086149287801E+017,8.87293793301104E+023,ECOM,d18535b7b12879a4dd14281a1d622e6252e0a4d9a496a83609158ee2193f4c78,MASTER,FALSE,6192441064,1,70,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,92b1f28df484909076f8fb5a4b20ce1027681328f3b45cab982b825d433b0ff3,FALSE,04771382-fcd4-4535-a256-f9f4c8322b4d,FALSE,FALSE,FALSE,TRUE,86.866977,6.377982
0100,000000,25674.95,2024-04-05 23:04:10,61000000,44517,09:11:55,1994-12-12,06/28,1979-03-24,2110,810,446839,157569,3908525960,3121225,71919484,"Pineda, Mcgrath and Powell",328567.30,T,840,840,5.70239631990276E+017,8.46659449131029E+023,ECOM,c772027404879ce45c284b43b81fd11cfa025c5ae5d62dd7442089b252d660bd,MASTER,FALSE,318434065,4,22,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,9b4b8c2d2e1afadb38899501043198aa5da023a51210f455c8353e690c749f82,FALSE,fa5aec96-e72b-4024-9f73-ed8c1860d157,FALSE,FALSE,FALSE,TRUE,-36.1941435,22.122371
0100,000000,291004.26,2024-04-05 22:31:06,61000000,34742,13:42:53,2017-11-19,01/26,2015-04-06,7507,810,28979,272577,6496730906,170031,34036815,Ford LLC,180483.46,T,840,840,3.06437135172432E+017,9.82302469844895E+023,ECOM,92a062eb85fba29a77da2876db14b4c7624c14beb96c137b93b79f8197eb1a18,MASTER,FALSE,7997142387,5,69,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,f9433d151129d95f755f1e1346624a0b10803f9b5de6c5e59854ccb8d6c5aa4a,FALSE,1273e2a4-72fc-4216-83dc-95bea21eec50,FALSE,FALSE,FALSE,TRUE,-72.1516705,156.795373
0100,000000,258666.60,2024-04-06 01:57:52,61000000,99662,10:10:32,2008-08-03,11/32,2010-12-16,988,810,830053,450083,303915031,9506559,8387897,"Smith, Gomez and Harrington",147050.22,T,840,840,1.73046028906099E+016,7.11858469568278E+023,ECOM,604d6eaf579564560db30b254a5c63dc8479a9cfb9a691681bc41e551cd915b5,MASTER,FALSE,1880063563,3,14,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,9bc3365b0d43d9029ab215004fc8a319045ef63901a2a04dee7d9c785f574b59,FALSE,942c0a6b-25e3-472b-aed3-4450d4d8ff9c,FALSE,FALSE,FALSE,TRUE,23.9096365,-93.886766
0100,000000,193485.29,2024-04-05 23:09:25,61000000,46406,14:52:41,1981-08-14,05/26,1995-07-01,773,810,472092,748137,1174458416,7136941,18786076,Kerr Group,247967.26,T,840,840,9.78469210815668E+017,9.39724256966164E+023,ECOM,7ba1b27adddc157d3e2a869d2eed47797f43257243169b7efded365649d4d682,MASTER,FALSE,9342591471,5,60,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,241a9ec3800d725c46066f0cd9c27de12142f5552f7197e83133126cd0ae9661,FALSE,18bfdb4a-876e-4d54-bd77-d08481b3ef29,FALSE,FALSE,FALSE,TRUE,63.680693,-98.934084
0100,000000,179729.35,2024-04-06 07:27:13,61000000,24582,09:29:06,2015-07-07,12/27,1990-04-17,8675,810,738117,24814,932116014,801374,45828001,Santos-Jones,159925.85,T,840,840,1.13245245633245E+016,8.86652136210244E+023,ECOM,4f535e49e400c484dc67104a4637858dfc950a25e1bba31db2c90fb67c248088,MASTER,FALSE,3511466328,3,21,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,f37b0b74acf2f5bc09382ffdeaf225dd593c358704cbf92df863b38187222c1e,FALSE,fb71b70a-52f6-43b7-9530-8cb42961b138,FALSE,FALSE,FALSE,TRUE,10.935524,-32.459102
0100,000000,171909.26,2024-04-06 06:43:27,61000000,38898,13:27:04,2020-07-21,08/33,1994-06-11,8538,810,676052,226238,7968278961,5434617,73374285,Taylor-Jackson,277551.95,T,840,840,7.79515069219587E+016,3.94122971963869E+023,ECOM,0b9a5deba0a72bdea7f8d5d2f1c1497ae7e058227ff9b9babfd28f14cd3f385d,MASTER,FALSE,4432684229,1,8,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,66e6064f94a8f1d0921d30b41e8a693be78c3b97ebaf68b5eed156c74ae9e97a,FALSE,24276b51-86ef-4176-99fe-36c9b9613d38,FALSE,FALSE,FALSE,TRUE,-0.737166,164.135487
0100,000000,108524.41,2024-04-06 06:56:39,61000000,62468,14:14:33,1995-12-04,02/31,2003-01-07,1414,810,5499,778673,5433726897,4169718,19807524,Ramirez-Bailey,299789.48,T,840,840,1.27478960603564E+017,5.33032527973165E+023,ECOM,16ec728b47c633b76eabd0ee7b15f7fd5c2be96340978cca7e81775f9e562da2,MASTER,FALSE,6309811675,5,67,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,bf1d6add7d8d211793d0568b7b8cd2f00d9933cf205b53fff5d1391c9715e126,FALSE,6c8b9ac1-4892-46cc-9c64-8f3638b60ee4,FALSE,FALSE,FALSE,TRUE,-79.909514,-140.929889
0100,000000,91682.33,2024-04-05 22:58:52,61000000,78333,16:20:52,1997-03-28,11/33,1976-02-12,2427,810,454557,906136,8314329713,8001631,20608005,Vasquez Group,290929.47,T,840,840,6.18572417832772E+017,7.57406169507599E+023,ECOM,699c1d36b819bd736845919d8d61a4bea92b93baf752905c082f6dbf4d46ecea,MASTER,FALSE,2843077687,2,64,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,6ef7ef4b6264381ae3ff7864c943d88433e4abc847ca4d1e90ed3622c2c2d52e,FALSE,a21fd359-9f93-4080-9506-ea33c1d37681,FALSE,FALSE,FALSE,TRUE,-47.432570,-44.106102
0100,000000,204483.28,2024-04-06 01:11:09,61000000,21929,22:01:47,2007-07-17,11/30,1986-10-10,2292,810,284798,690062,4953579287,7012448,23613426,Hines-Gonzalez,241998.76,T,840,840,7.64206954210346E+017,9.36891917465068E+023,ECOM,cd0792d4aa9123767a9e7a356a8af95fa8efb0a9e15a71c81ecdbcd38e42b951,MASTER,FALSE,2444019850,3,31,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,465237233f097efe3327782905a25ca092081423ff00e2479a2498d467a68eb1,FALSE,da0ad9c4-260c-4f75-b07c-3f38319fa2bb,FALSE,FALSE,FALSE,TRUE,-22.6986775,-7.198372
0100,000000,72611.03,2024-04-05 22:29:56,61000000,14307,05:37:01,2019-09-09,05/28,2023-07-20,7797,810,465035,213388,7496787672,6375495,44332549,Cruz-Herrera,314769.52,T,840,840,1.04799197954232E+017,5.69485099624227E+023,ECOM,85680af6f086ffb7245a3f4e61775c2d733cd1771a4c1abc45f1d90b7f4a5ca4,MASTER,FALSE,9654561527,1,27,FALSE,TRUE,FALSE,FALSE,ECOM,ECOM,FALSE,7510082a461408d5f71a59aff0ecae5305e7e7c68ca3da70904132ef5c4e2dbc,FALSE,1e26e235-a177-4168-b2ed-3ac251ddee06,FALSE,FALSE,FALSE,TRUE,53.570322,36.014093
